author,word1,word2,source
724,weird,odd,CC
758,evening,night cap,CC
723,hiking,forest,CC
743,waltz,vienna,CC
736,fripp,folly,CC
736,molls,gangster's girlfriend,CC
728,victoria,hemophilia,CC
743,pays,off,CC
736,farraday,law,CC
736,flee,fleetwood mac,CC
730,underbelly,snake,CC
736,anger,rage,CC
743,badger,harass,CC
728,band,aid,CC
736,low rider,war,CC
730,apache,helicopter,CC
736,attraction,movies,CC
737,panzer,sherman,CC
724,thyme,sage,CC
727,for,against,CC
727,road,warrior,CC
723,ostrich,bird,CC
743,cowboy,horse,CC
723,behind you,past,CC
753,woman,wonder,CC
730,shaolin,monk,CC
736,dumas,journalist,CC
736,frog,ribbit,CC
723,smoke,puff,CC
746,aristocracy,bourgeoisie,CC
743,board,walk,CC
742,doctor,who,CC
743,jacket,suit,CC
728,mormons,utah,CC
723,income,paycheck,CC
731,cheddar,gorge,CC
743,attack,plane,CC
728,sunlight,dishwashing,CC
728,dolphins,miami,CC
737,kwiki mart,go-cart,CC
743,brute,caveman,CC
743,chain,gang,CC
730,french,poodle,CC
743,tusk,walrus,CC
737,greg,brady,CC
737,super friends,saturdays,CC
728,transfer,money,CC
736,paul mccartney,rock and roll,CC
730,museum,fossils,CC
743,assault,battery,CC
723,stolen,theft,CC
728,square,trafalgar,CC
723,hubris,ego,CC
743,primogeniture,heir,CC
730,red,cape,CC
723,mean streets,robert de niro,CC
743,movement,bowel,CC
743,nee,knights,CC
746,shamrock,shake,CC
746,ops,sabremetrics,CC
742,ed,horse,CC
743,tights,stockings,CC
734,pirate,treasure,CC
730,campaign,manager,CC
723,gimme,danger,CC
740,goat,kid,CC
737,wax,ear,CC
743,canada,pardon,CC
743,potatoes,chips,CC
743,missouri,waters,CC
728,unusual,cruel,CC
727,desmond,morris,CC
743,arrogance,hubris,CC
759,williams,sr,CC
728,sacred,echo,CC
728,hole,one,CC
743,mash,bangers,CC
727,lock,key,CC
746,brief,boxers,CC
743,flautist,woodwind,CC
736,los angeles,washington d,CC
727,bed,comforter,CC
727,yellow snow,don't eat,CC
743,closed,open,CC
736,somersault,acrobatic,CC
743,fang rock,rutan,CC
730,batter,assault,CC
743,washington,cherry tree,CC
743,gross,144,CC
743,gun,revolver,CC
728,roger,jolly,CC
723,architect,dancing,CC
728,western,colt,CC
730,fugitive,hiding,CC
743,inhaler,nasal,CC
743,las vegas,gambling,CC
743,chili,dog,CC
736,vertigo,count,CC
723,fruit,tomato,CC
730,homer,odyssey,CC
724,nose,philtrum,CC
746,fangs,novelties,CC
728,emperor,penguin,CC
737,ten-four,ben-10,CC
723,york,dick,CC
728,captain britain,roma,CC
743,ackbar,admiral,CC
727,mountain,top,CC
743,poison,chalice,CC
743,shark,hammerhead,CC
728,das rheingold,leitmotiv,CC
743,hard,time,CC
743,hall,barry,CC
743,dent,harvey,CC
737,otto,octavius,CC
730,islands,stream,CC
742,celluloid,projector,CC
723,fly,insect,CC
743,episode,installment,CC
724,tunes,i,CC
743,pearls,swine,CC
737,short-wave,citizens band,CC
743,maker,alvin,CC
743,bones,mccoy,CC
736,dirigible,blimp,CC
727,cobra,snake,CC
743,moet & chandon,wine,CC
743,memory,amnesia,CC
728,jimmy,lock,CC
743,opportunity,knocks,CC
743,around,approximate,CC
728,fold,poker,CC
743,conjunction,grammar,CC
737,puck,hockey,CC
743,first,alpha,CC
743,teleport,fly,CC
728,astronomy,tyson,CC
723,shakespeare,sister,CC
743,masquerade,ball,CC
737,eyes,cyclops,CC
743,forever,bond,CC
736,notre dame,humpback,CC
743,babylon,hotel,CC
743,servant,master,CC
723,feet,toes,CC
724,dark side,turn,CC
730,emma,frost,CC
728,williams,bills,CC
728,pirate,sparrow,CC
727,angel,wings,CC
742,balls,bats,CC
730,firefly,misbehave,CC
736,bale,gale,CC
723,sleep,obey,CC
743,pictland,conan,CC
743,chair,table,CC
743,sugar,sweet,CC
730,baretta,gun,CC
723,evening,night,CC
743,pennsylvania,pittsburgh,CC
737,store,groceries,CC
736,trek,star,CC
746,drer,magic square,CC
743,download,files,CC
730,gesture,offensive,CC
736,jangle,jangles the clown,CC
743,garters,socks,CC
723,bard,gaelic,CC
723,quill,parchment,CC
742,steak,rare,CC
743,cake,batter,CC
723,space,galaxy,CC
728,power,ranger,CC
728,speed,need,CC
743,hill,street,CC
758,rock,hard,CC
746,pizza,dog,CC
730,fault,flaw,CC
737,mister,miracle,CC
736,offensive,defensive,CC
737,martini,olive,CC
727,amigo,friend,CC
736,shapeshifter,metamorphosis,CC
736,rat,fink,CC
737,fob,knob,CC
737,attraction,repulsion,CC
730,sole,shoe,CC
743,line,phone,CC
737,holiday,christmas,CC
736,raging bull,boxer,CC
730,cassock,robe,CC
746,gods,chariots,CC
743,stomp,tramp,CC
730,probable,cause,CC
723,downpour,umbrella,CC
724,math,trigonometry,CC
728,carpet,flying,CC
737,out,in,CC
743,princess,diana,CC
728,theory,relativity,CC
736,pass,port,CC
746,hassock,ottoman,CC
743,heart,attack,CC
724,yoda,master,CC
736,scratch,ticket,CC
743,u,brigadier,CC
727,dodgers,trolley,CC
723,phone,data,CC
727,swan,island,CC
743,hunk,handsome,CC
743,quayle,dan,CC
728,mega man,big guy,CC
736,newspeak,doublespeak,CC
727,oscar,mayer,CC
723,robot,robby,CC
743,major,disaster,CC
728,columbia,pictures,CC
742,cat,dog,CC
743,down,feather,CC
736,practice,perfect,CC
743,dropsy,edema,CC
728,sugar,archie,CC
743,peace,war,CC
743,a'changin',dylan,CC
742,whine,pitch,CC
742,times,new york,CC
731,poker,fire,CC
738,jacket,hank & dermott,CC
743,feet,inches,CC
728,devil,white,CC
728,tire,fatigue,CC
743,piercing,nipple,CC
736,barracuda,car,CC
724,blaster,phaser,CC
746,target,practice,CC
728,tabula smaragdina,oz,CC
727,admiral nelson,trafalgar,CC
737,bolt,screw,CC
743,one,two,CC
742,toe,piggy,CC
728,melacholy,drer,CC
736,flying squad,flying squadron,CC
730,policy,honesty,CC
743,charles,dickens,CC
736,watcher,observer,CC
723,newton,fig,CC
736,blackjack,twenty-one,CC
736,extortion,blackmail,CC
751,black,hole,CC
736,desert,shield,CC
743,bat,vampire,CC
737,report,card,CC
730,roulette,gambling,CC
746,man,bionic,CC
737,happy,daaaaaaaays,CC
737,assemble,construct,CC
743,girl,pretty,CC
724,cardiff,llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch,CC
746,acknowledgement,validation,CC
730,screamin' jay,coffin,CC
743,street,avenue,CC
746,ballarat,easy rider,CC
730,fish,bicycle,CC
727,blind,alley,CC
723,egg,salad,CC
746,transmutation,purification,CC
730,jones,tom,CC
743,income,disgusting,CC
746,line,parallel,CC
736,gold,silver,CC
730,language,profanity,CC
736,aion,gameplay,CC
730,partridge,family,CC
727,kayak,paddle,CC
746,de sinclair,daffy,CC
723,stars,planets,CC
737,clearasil,pimple,CC
746,over,easy,CC
738,speak,capybara,CC
723,tart,sweet,CC
724,shelter,storm,CC
742,bottle,nipple,CC
743,peace,treaty,CC
727,talks,peace,CC
728,adapter,cope,CC
737,waffles,syrup,CC
746,dog,tags,CC
743,decline,fall,CC
730,valhalla,valkyries,CC
730,asylum,records,CC
723,igor,griot,CC
743,prepardness,ready,CC
751,printer,matrix,CC
742,pennsylvania,transylvania,CC
724,needle,thread,CC
743,ishtar,goddess,CC
743,globe,shakespeare,CC
736,camel,cigarettes,CC
742,inside out,head over heels,CC
743,stupid,question,CC
723,dennis the menace,society,CC
743,dog,bark,CC
743,stars,endless,CC
743,count,who,CC
736,cream,sugar,CC
743,pudding,custard,CC
723,zero,gravity,CC
730,inappropriate,touching,CC
723,bed,hair,CC
730,thread,closed,CC
743,card,jaws,CC
759,print,facsimile,CC
730,plate,dinner,CC
743,derby,bowler,CC
736,white rabbit,peter cottontail,CC
723,nick,cardy,CC
730,thor,hammer,CC
743,steinbeck,john,CC
743,egypt,nile,CC
736,throw,pitcher,CC
731,perfume,skunk,CC
731,pop music,record,CC
728,stock,take,CC
727,window,pane,CC
738,buffoon,jerry lewis,CC
746,doublespeak,elephant talk,CC
723,field,bunhill,CC
746,salad,dressing,CC
743,elephant talk,trumpeting,CC
736,julie brown,actress,CC
746,cling-ons,static,CC
743,night,fog,CC
723,space,galaxy,CC
743,pencil case,pencil,CC
723,collar,neck,CC
727,bell,ring,CC
723,movie,director,CC
723,man,war,CC
730,roquefort,cheese,CC
743,slapshot,movie,CC
743,peter cottontail,flopsy,CC
743,subaru,korea,CC
737,surgeon,general,CC
736,angle,slide-rule,CC
724,puritan,work,CC
728,mexico,montezuma,CC
723,lady of the lake,frank ocean,CC
742,tea,cross,CC
743,adama,battlestar,CC
743,love,connection,CC
743,squad,car,CC
727,falcon,captain america,CC
743,joey,kangaroo,CC
746,base,headquarters,CC
746,irving,forbush,CC
737,duckling,roasted,CC
727,norfolk,virginia,CC
728,spoils,grandmother,CC
737,moose,squirrel,CC
753,africa,live aid,CC
727,task,master,CC
743,frank ocean,novacane,CC
728,wearing,out,CC
737,phelps,impossible,CC
731,navy,blue,CC
746,pistols,dawn,CC
743,co-sign,loan,CC
730,spell,speak,CC
742,perfume,stinky,CC
743,records,archives,CC
736,lunar,eclipse,CC
742,airplane,striker,CC
728,steward,rat,CC
723,songs,composition,CC
727,death,taxes,CC
730,zebra,crossing,CC
742,blacksmith,anvil,CC
738,athena,aphrodite,CC
743,dawn,dusk,CC
743,joe,college,CC
743,authority,law,CC
730,massage,parlour,CC
723,battery,walkman,CC
727,beak,eagle,CC
736,monkees,songs,CC
723,nasal,suffocation,CC
743,capo,mafia,CC
730,kangaroo,skippy,CC
724,cork,county,CC
728,pluto,demote,CC
742,dinosaur,bird,CC
743,mark,antony,CC
751,duchesses,browning,CC
742,miracle,mister,CC
746,equality,opportunity,CC
743,marvel saga,retelling,CC
743,later,see ya,CC
746,mississippi,burning,CC
737,terrors,fear,CC
746,gulf,tonkin,CC
737,nasty boys,angry birds,CC
736,babylon,tower,CC
743,fix,mend,CC
723,right,wing,CC
743,average,ordinary,CC
736,volkswagon,golf,CC
724,forth,onward,CC
728,night,gentle,CC
724,atomic,clock,CC
730,weft,weave,CC
743,aunt,uncle,CC
736,somerset,house,CC
743,drive,motivation,CC
746,shelter,gimme,CC
746,worker,proletariat,CC
743,morris,minor,CC
737,strip,poker,CC
730,millionaire,rich,CC
743,tuesday,weld,CC
723,vigilante,punisher,CC
727,othello,game,CC
727,templar,simon,CC
732,suffering,silently,CC
727,andromeda,galaxy,CC
759,high school,horror,CC
724,whiskey,x-ray,CC
728,fossils,last thursdayism,CC
736,cooperation,collaboration,CC
728,belushi,saturday,CC
737,earth,moon,CC
743,mouth,wash,CC
746,prohibition,untouchables,CC
723,absent,minded,CC
743,summer,vacation,CC
742,skirt,legs,CC
728,neon,noble,CC
743,palm,coil,CC
736,church,temple,CC
743,probe,search,CC
731,classic comics board,forum,CC
728,vanilla,ice,CC
743,swimming,pool,CC
743,journals,medical,CC
743,grin,chesire cat,CC
743,portland,maine,CC
746,petty,heartbreakers,CC
723,wall,berlin,CC
743,capsaicin,spray,CC
736,aspirin,headache,CC
746,piggy,blanket,CC
743,doohickey,thingamajig,CC
737,pork,chops,CC
724,blowhard,pompous,CC
723,gravity,fallsmabel from gravity falls,CC
742,auto,erotic,CC
758,map,twist,CC
743,love,tennis,CC
746,spent,stamina,CC
728,play,shakespeare,CC
728,ulcer,bismoll,CC
723,credit,debt,CC
743,decepticon,starscream,CC
728,willows,aspirin,CC
728,cheddar,somerset,CC
737,rude boy,dennis the menace,CC
746,infantino,and beyond,CC
743,anyone,bueller,CC
743,cardinale,calabria,CC
743,peanuts,salted,CC
730,joe,average,CC
724,magazine,comic,CC
743,nose,handkerchief,CC
746,watch,binge,CC
743,waves,surfing,CC
742,sit down,sit in,CC
743,c-pap,machine,CC
736,composer,music,CC
730,feet,shoes,CC
736,Jun-00,pennsylvania,CC
743,disposable,nappies,CC
723,ego,wizard,CC
723,short,adjective,CC
723,winchester,rifle,CC
743,fork,tine,CC
746,expedition,unknown,CC
723,brooks,robinson,CC
743,lives,nights,CC
743,thing,orange,CC
723,x-ray,he-man,CC
727,bee,honey,CC
736,kate,jackson,CC
723,rum,coke,CC
736,boat,love,CC
730,wheel,tyre,CC
723,itching,sweater,CC
730,dresden,bombing,CC
728,little,fingers,CC
743,gameplay,review,CC
724,llama,alpaca,CC
728,r,dreams,CC
737,average,plain,CC
731,laugh-in,lampoon,CC
727,bradman,pitt,CC
728,trap,parent,CC
743,right guard,deodorant,CC
743,white,wash,CC
723,port,whitney,CC
743,yorgesson,swedish,CC
743,cheese,camembert,CC
733,vodka,quayle,CC
743,dog,watch,CC
728,montreal,bagel,CC
743,roberts,blackbeard,CC
743,freak,show,CC
731,buggy,software,CC
743,actress,movie,CC
728,radio,gaga,CC
728,chew,bacca,CC
736,time,masters,CC
742,fire,ice,CC
724,brain,skull,CC
743,mommie,daddy,CC
728,vampire slayer,stake,CC
743,tears,fears,CC
743,fraternal,brotherhood,CC
728,lone ranger,classic comics board,CC
723,steak,meat,CC
743,unsupported,obsolete,CC
728,dancing,ceiling,CC
743,whisper,ear,CC
727,cruising,altitude,CC
743,quoth,raven,CC
737,paddle,oar,CC
727,windjammer,cruise,CC
743,dead,doornail,CC
743,tracking,footprints,CC
746,spartan,persian,CC
737,victoria,queen,CC
727,evolution,darwin,CC
743,knockout,stunner,CC
746,proposition,player,CC
737,denial,remorse,CC
743,margin,error,CC
730,iron,filings,CC
736,theatre,stage,CC
728,sendak,wild,CC
759,beauty,beast,CC
730,politics,voting,CC
730,tiger,stripes,CC
736,boomstick,witch,CC
743,zamboni,ice,CC
737,bluntman,tommy chong,CC
742,mice,men,CC
746,joust,ostrich,CC
723,volleyball,net,CC
746,swearing,expletives,CC
743,syrup,golden,CC
738,science fiction,verne,CC
728,revolution,number 9,CC
727,elbow,grease,CC
732,sphinx,egypt,CC
730,old one,betty white,CC
728,gonoherpasyphlaids,superccalifragilisticexpialidocious,CC
730,jon,garfield,CC
742,bowl,fruit,CC
737,robo,cop,CC
728,fantasy,vii,CC
743,woman,female,CC
737,repelling,repugnant,CC
723,coat of arms,seal,CC
746,vote,rock,CC
730,home,alone,CC
750,trolley,train,CC
743,champs-lyses,paris,CC
736,myself,love,CC
743,cake,stand,CC
743,adu,language,CC
742,canada,home,CC
723,magi,gift,CC
743,detergent,laundry,CC
737,dish,network,CC
736,flame,on,CC
743,wolverine,glutton,CC
723,depression,great,CC
730,law,judge,CC
743,application,form,CC
746,birth,announcement,CC
743,bandages,ace,CC
743,dudley,do-right,CC
736,reason,rationale,CC
737,battlestar,death star,CC
728,quarters,general,CC
727,phone,call,CC
737,oliver,twist,CC
728,lancelot,cart,CC
724,honey,money,CC
728,eye,pyramid,CC
736,dollar,loonie,CC
743,poison oak,itchy,CC
736,bling,ostentatious,CC
743,tango,argentina,CC
746,that,girl,CC
743,creek,jonathan,CC
723,broke,spokes,CC
743,unrequited,ringmaster,CC
731,jones,casey,CC
728,game,fair,CC
743,camera,photograph,CC
728,poison,alice cooper,CC
736,minute,60 seconds,CC
736,fax,machine,CC
728,shrubbery,hedge,CC
743,strange,love,CC
746,prince,pauper,CC
730,worldwide,intercontinental,CC
759,forgive,never,CC
743,baseball,diamond,CC
737,paycheck,spent,CC
723,horse,back,CC
746,power,play,CC
736,forearm,elbow,CC
737,charlemagne,emperor,CC
746,desire,endless,CC
728,mcdonald,kilt,CC
743,seinfeld,nothing,CC
736,bonnie,outlaws,CC
742,splits,pants,CC
723,fury,rage,CC
752,snake eyes,kaa,CC
742,thermidor,humidor,CC
730,jet,stream,CC
743,cheese,cheddar,CC
743,valknut,heraldry,CC
728,yankees,doodles,CC
742,nicotine,lung,CC
743,card,board,CC
728,t-shirt,apparel,CC
736,persian,gulf,CC
728,matter,serious,CC
728,acid,proton,CC
743,pocket watch,double albert,CC
730,door,handle,CC
736,cox,rodney,CC
728,train,thought,CC
751,anniston,pitt,CC
723,gridlock,lock groove,CC
743,alternative,new wave,CC
743,field,hockey,CC
727,hollywood,boulevard,CC
743,strap,lash,CC
743,pain,ache,CC
734,don,draper,CC
724,hole,courtney,CC
746,child,proof,CC
727,fletch,chase,CC
746,horror,hammer,CC
746,garfield,guiteau,CC
723,mr,hawaiian,CC
736,glove,mittens,CC
728,turbines,wind,CC
759,paris,illinois,CC
743,grey,mouser,CC
743,gaelic,manx,CC
743,dollar,bill,CC
737,phone,booth,CC
738,hemp,paper,CC
746,jacket,bomber,CC
736,shop,chop,CC
742,satellite,moon,CC
736,nursery rhyme,twinkle,CC
730,drinking,wine,CC
728,lives,brief,CC
737,sons of the tiger,white tiger,CC
736,city,town,CC
746,144,square,CC
743,whigs,tories,CC
723,lancaster,telecaster,CC
736,pin,pincushion,CC
723,rex,dinosaur,CC
743,slippers,dressing gown,CC
746,dryer,vent,CC
723,banana splits,pussycats,CC
743,blanket,security,CC
738,flushable,suitable,CC
728,fantastic,light,CC
736,years,decades,CC
727,asset,management,CC
743,steak,beef,CC
743,simplicity,uncomplicated,CC
727,pegasus,bellerophon,CC
727,bitches brew,miles davis,CC
743,italy,boot,CC
743,android,robot,CC
736,gangster,mob,CC
736,springer,show,CC
723,xanadu,olivia,CC
746,hazard,dukes,CC
727,greece,rome,CC
743,bill,hip,CC
737,epistle,scribe,CC
723,dukes,daisy,CC
743,chill,out,CC
728,eyepatch,fury,CC
723,fans,roadies,CC
737,pyrite,nugget,CC
742,back,ground,CC
743,thunder,boom,CC
730,ho,pimp,CC
730,fireplace,poker,CC
736,scarface,ventriloquist,CC
728,root,directory,CC
743,cocteau,jacques,CC
723,busiek,stern,CC
746,white,privilege,CC
743,differences,irreconcilable,CC
728,fraternity,equality,CC
743,insidious,creeping,CC
723,down,town,CC
746,alive,schrodinger's,CC
727,parliament,funkadelic,CC
743,dirty water,cholera,CC
723,telling,fortune,CC
723,amendments,nineteenth,CC
736,it,girloriginal it girl clara bow,CC
731,packing material,polystyrene,CC
731,electric,picnic,CC
724,business,expense,CC
730,honking,cars,CC
728,boat,people,CC
723,seinfeld,hello,CC
736,cleaning,spring,CC
730,double breasted,jacket,CC
743,unconscious,comatose,CC
727,plantains,bananas,CC
736,testosterone,medication,CC
743,cracked,mirror,CC
731,paramour,cheat,CC
728,joker,trump,CC
728,uni,varsity,CC
743,phobias,psychology,CC
728,dodo,maurice,CC
746,star,neutron,CC
736,one,uno,CC
723,multiplication,sleep aid,CC
743,england,wales,CC
746,crossbones,crossroads,CC
743,misplaced,lost,CC
723,consume,mass quantities,CC
742,success,secret,CC
736,ancient,past,CC
736,frustration,anger,CC
723,funny,hive,CC
728,smith,anvil,CC
743,bingo,balls,CC
743,ground,zero,CC
723,rattle,roll,CC
743,mr,tragic,CC
736,wag,tail,CC
730,invisible,plane,CC
730,legs,feet,CC
723,car,crash,CC
743,ice,methamphetamine,CC
743,dog,kennel,CC
743,dam,water,CC
723,marriage,ring,CC
736,dastardly,dog,CC
743,publication,printing,CC
723,call,phone,CC
728,craving,chocolate,CC
730,duke,hazard,CC
751,vanilla,go turtle,CC
724,juice,newton,CC
742,test,quiz,CC
730,cat,food,CC
742,butcher,lawyer,CC
728,man,isle,CC
743,hostage,taking,CC
743,rated,popular,CC
743,top,halter,CC
727,italy,earthquake,CC
728,word,bird,CC
743,games,commonwealth,CC
728,uncle,scrooge,CC
743,flesh,bone,CC
743,time,clock,CC
738,front,trumbo,CC
728,dracula,alucard,CC
742,charles martel,question,CC
736,harder,solid,CC
736,anniversary,celebration,CC
730,yellow,taxi,CC
730,cargo,pants,CC
728,toys,workshop,CC
743,necrophilia,bestiality,CC
742,purchase,sale,CC
723,pt-109,water,CC
743,ninja,shuriken,CC
736,driver,education,CC
728,wine,eucharist,CC
736,sac,strategic air command,CC
723,jangles the clown,loonette the clown,CC
743,quill,pen,CC
736,lawyer,prosecutor,CC
723,dial,rotary,CC
736,apollo,11,CC
728,minister,deacon,CC
730,birthday,party,CC
743,midichlorians,blasphemy,CC
730,street,sesame,CC
743,monkey,banana,CC
738,prize,crackerjack,CC
742,winning,tiger blood,CC
737,conductor,orchestra,CC
746,solo,falcon,CC
743,angry,birds,CC
746,toilets,elvis,CC
743,sterling silver,silverware,CC
742,lingerie,crotchless,CC
743,school,uniform,CC
736,welder,fusing,CC
746,puff,krofft,CC
742,free rein,king,CC
723,guilt,gear,CC
730,rain-forest,ferns,CC
723,past,present,CC
746,crime,mcgruff,CC
743,puppies,hush,CC
746,present,birthday,CC
743,olivier or caine,knighthood,CC
743,plane,crazy,CC
752,gambling,dice,CC
736,x-men,wolverine,CC
743,muttley,dastardly,CC
743,troopers,storm,CC
743,beard,goatee,CC
728,piece,gun,CC
730,bristol,city,CC
730,post,office,CC
736,mustard,colonel,CC
743,neighborhood,district,CC
737,dodgers,cubs,CC
746,cassette,mix,CC
743,dust,devil,CC
728,prequel,prometheus,CC
724,fried chicken,kentucky,CC
743,pitt,cyanide,CC
737,prosecutor,justice,CC
730,thread,topic,CC
743,stifling,hot,CC
723,smooth,rough,CC
743,jack,horner,CC
742,will smith,prince,CC
743,gonzales,mexican,CC
728,decision,bad,CC
743,weapon,nuclear,CC
724,flame,calgary,CC
728,great,scott,CC
724,director,producer,CC
736,camping,hiking,CC
727,room,board,CC
728,butler,white glove,CC
736,jeggings,tights,CC
727,au,jus,CC
759,alignment,chaotic neutral,CC
727,hedge,fund,CC
736,i,spy,CC
743,bird,dodo,CC
723,theft,grand,CC
736,split,sundae,CC
723,quilt,afghan,CC
743,bomb,ishtar,CC
746,mod squad,linc,CC
743,cricket,bat,CC
730,chuck,wood,CC
730,silver,dollar,CC
727,pedal steel,country & western,CC
743,tower,bridge,CC
743,nullifier,galactus,CC
751,shaquille,djinn,CC
736,cholera,disease,CC
736,who,band,CC
743,moment,melting,CC
743,santa,barbara,CC
743,ceiling,fan,CC
743,tickle,throat,CC
746,prince,charming,CC
743,seal,wax,CC
728,fleetwood mac,master of kung fu,CC
728,hitchcock,cameo,CC
737,lady,gaga,CC
730,frazetta,barbarian,CC
736,wine,crystal,CC
731,malt liquor,barley,CC
723,data,android,CC
724,ibn battuta,polo,CC
736,punch,fruit,CC
743,pellican,beak,CC
743,echo,nymph,CC
736,end,times,CC
749,mythos,pathos,CC
736,weird,fiction,CC
737,hypo,needle,CC
743,boston,cheers,CC
743,softball,pitch,CC
723,sterling,cigarette,CC
743,cross,punch,CC
730,breast,chicken,CC
743,flatlanders,line,CC
737,apple,cider,CC
737,anasazi,pueblo,CC
727,frazier,clyde,CC
728,efreeti,fire,CC
746,river,delta,CC
723,corn,enchiladas,CC
723,twins,cocteau,CC
723,tyrone,power,CC
728,cutter,elf,CC
746,bar,sinister,CC
743,umbrella,parasol,CC
728,bunny,caerbannog,CC
