ID,Year,Player,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
12727,1996.0,Lionel Simmons,SF,27.0,SAC,54.0,0.49200000000000005,0.34600000000000003,0.2,0.8,1.1,86.0,217.0,0.396,67.0,166.0,0.40399999999999997,0.44,55.0,75.0,0.733,83.0,85.0,246.0
12728,1996.0,Dickey Simpkins,PF,23.0,CHI,60.0,0.5329999999999999,0.606,0.2,1.0,1.2,77.0,160.0,0.48100000000000004,76.0,159.0,0.478,0.484,61.0,97.0,0.629,38.0,78.0,216.0
12729,1996.0,Scott Skiles,PG,31.0,PHI,10.0,0.513,0.175,0.1,0.0,0.1,20.0,57.0,0.35100000000000003,5.0,23.0,0.217,0.48200000000000004,8.0,10.0,0.8,38.0,21.0,63.0
12730,1996.0,Reggie Slater,PF,25.0,TOT,11.0,0.515,0.259,-0.2,0.1,-0.1,14.0,27.0,0.519,14.0,27.0,0.519,0.519,3.0,7.0,0.429,2.0,11.0,31.0
12732,1996.0,Reggie Slater,PF,25.0,DEN,4.0,0.53,0.455,0.0,0.0,0.0,6.0,11.0,0.545,6.0,11.0,0.545,0.545,2.0,5.0,0.4,2.0,4.0,14.0
12733,1996.0,Reggie Slater,PF,25.0,DAL,3.0,0.46299999999999997,0.182,-0.1,0.0,-0.1,5.0,11.0,0.455,5.0,11.0,0.455,0.455,1.0,2.0,0.5,0.0,6.0,11.0
12734,1996.0,Charles Smith,PG,28.0,MIN,8.0,0.276,0.2,-0.2,0.0,-0.2,3.0,10.0,0.3,3.0,7.0,0.429,0.3,0.0,2.0,0.0,6.0,7.0,6.0
12735,1996.0,Charles Smith,PF,30.0,TOT,73.0,0.469,0.282,-1.0,2.9,1.9,244.0,578.0,0.42200000000000004,242.0,563.0,0.43,0.424,119.0,163.0,0.73,65.0,224.0,609.0
12736,1996.0,Charles Smith,PF,30.0,NYK,41.0,0.446,0.35,-1.2,1.4,0.2,114.0,294.0,0.38799999999999996,112.0,279.0,0.401,0.391,73.0,103.0,0.7090000000000001,29.0,124.0,303.0
12737,1996.0,Charles Smith,PF,30.0,SAS,32.0,0.493,0.21100000000000002,0.2,1.5,1.7,130.0,284.0,0.45799999999999996,130.0,284.0,0.45799999999999996,0.45799999999999996,46.0,60.0,0.767,36.0,100.0,306.0
12738,1996.0,Doug Smith,PF,26.0,BOS,17.0,0.38799999999999996,0.205,-0.3,0.1,-0.2,14.0,39.0,0.359,14.0,39.0,0.359,0.359,5.0,8.0,0.625,4.0,21.0,33.0
12739,1996.0,Joe Smith,PF,20.0,GSW,82.0,0.523,0.38299999999999995,4.1,2.7,6.8,469.0,1024.0,0.45799999999999996,459.0,996.0,0.461,0.46299999999999997,303.0,392.0,0.773,79.0,224.0,1251.0
12740,1996.0,Kenny Smith,PG,30.0,HOU,68.0,0.568,0.228,2.0,0.8,2.9,201.0,464.0,0.433,110.0,226.0,0.48700000000000004,0.531,87.0,106.0,0.821,245.0,116.0,580.0
12741,1996.0,Michael Smith,PF,23.0,SAC,65.0,0.565,0.7440000000000001,1.4,1.7,3.1,144.0,238.0,0.605,143.0,237.0,0.603,0.607,68.0,177.0,0.384,110.0,166.0,357.0
12742,1996.0,Steve Smith,SG,26.0,ATL,80.0,0.551,0.337,6.4,1.5,7.9,494.0,1143.0,0.43200000000000005,354.0,720.0,0.49200000000000005,0.493,318.0,385.0,0.826,224.0,207.0,1446.0
12743,1996.0,Tony Smith,SG,27.0,TOT,59.0,0.506,0.168,0.4,0.9,1.3,116.0,274.0,0.423,78.0,158.0,0.494,0.493,28.0,46.0,0.609,154.0,106.0,298.0
12744,1996.0,Tony Smith,SG,27.0,PHO,34.0,0.499,0.214,0.2,0.3,0.5,70.0,173.0,0.405,45.0,96.0,0.469,0.47700000000000004,24.0,37.0,0.649,86.0,60.0,189.0
12745,1996.0,Tony Smith,SG,27.0,MIA,25.0,0.519,0.08900000000000001,0.2,0.6,0.8,46.0,101.0,0.455,33.0,62.0,0.532,0.52,4.0,9.0,0.444,68.0,46.0,109.0
12746,1996.0,Rik Smits,C,29.0,IND,63.0,0.569,0.32799999999999996,2.9,2.1,5.0,466.0,894.0,0.521,465.0,889.0,0.523,0.522,231.0,293.0,0.7879999999999999,110.0,226.0,1164.0
12747,1996.0,Eric Snow,PG,22.0,SEA,43.0,0.473,0.49,-0.2,0.7,0.5,42.0,100.0,0.42,40.0,90.0,0.444,0.43,29.0,49.0,0.5920000000000001,73.0,53.0,115.0
12748,1996.0,Elmore Spencer,C,26.0,TOT,17.0,0.44799999999999995,0.462,-0.1,0.1,-0.1,5.0,13.0,0.385,5.0,13.0,0.385,0.385,4.0,6.0,0.667,1.0,12.0,14.0
12750,1996.0,Elmore Spencer,C,26.0,POR,11.0,0.478,0.5,0.0,0.1,0.0,5.0,12.0,0.41700000000000004,5.0,12.0,0.41700000000000004,0.41700000000000004,4.0,6.0,0.667,1.0,4.0,14.0
12751,1996.0,Felton Spencer,C,28.0,UTA,71.0,0.57,0.537,0.7,1.7,2.4,146.0,281.0,0.52,146.0,281.0,0.52,0.52,104.0,151.0,0.6890000000000001,11.0,240.0,396.0
12752,1996.0,Latrell Sprewell,SG,25.0,GSW,78.0,0.527,0.371,3.6,1.9,5.5,515.0,1202.0,0.428,424.0,920.0,0.461,0.466,352.0,446.0,0.789,328.0,150.0,1473.0
12753,1996.0,Jerry Stackhouse,SG,21.0,PHI,72.0,0.525,0.475,0.8,0.4,1.2,452.0,1091.0,0.414,359.0,799.0,0.449,0.457,387.0,518.0,0.747,278.0,179.0,1384.0
12754,1996.0,John Starks,SG,30.0,NYK,81.0,0.555,0.20600000000000002,2.3,3.4,5.7,375.0,846.0,0.44299999999999995,232.0,450.0,0.516,0.528,131.0,174.0,0.753,315.0,226.0,1024.0
12755,1996.0,Bryant Stith,SG,25.0,DEN,82.0,0.519,0.41600000000000004,2.7,2.5,5.2,379.0,911.0,0.41600000000000004,338.0,763.0,0.44299999999999995,0.439,320.0,379.0,0.8440000000000001,241.0,187.0,1119.0
12756,1996.0,John Stockton*,PG,33.0,UTA,82.0,0.642,0.345,10.1,2.9,13.0,440.0,818.0,0.5379999999999999,345.0,593.0,0.5820000000000001,0.596,234.0,282.0,0.83,916.0,207.0,1209.0
12757,1996.0,Damon Stoudamire,PG,22.0,TOR,70.0,0.528,0.262,3.7,0.6,4.3,481.0,1129.0,0.426,348.0,792.0,0.439,0.485,236.0,296.0,0.797,653.0,166.0,1331.0
12758,1996.0,Rod Strickland,PG,29.0,POR,67.0,0.519,0.413,3.8,3.3,7.1,471.0,1023.0,0.46,433.0,912.0,0.475,0.479,276.0,423.0,0.652,640.0,135.0,1256.0
12759,1996.0,Derek Strong,PF,27.0,LAL,63.0,0.518,0.503,1.1,0.8,1.9,72.0,169.0,0.426,71.0,160.0,0.444,0.429,69.0,85.0,0.812,32.0,80.0,214.0
12760,1996.0,Bob Sura,SG,22.0,CLE,79.0,0.5,0.392,0.2,1.5,1.6,148.0,360.0,0.41100000000000003,121.0,282.0,0.429,0.449,99.0,141.0,0.7020000000000001,233.0,126.0,422.0
12761,1996.0,Greg Sutton,PG,28.0,TOT,48.0,0.531,0.212,0.1,0.1,0.2,85.0,217.0,0.392,38.0,100.0,0.38,0.5,35.0,46.0,0.7609999999999999,102.0,92.0,252.0
12762,1996.0,Greg Sutton,PG,28.0,CHH,18.0,0.531,0.38,0.2,0.1,0.2,20.0,50.0,0.4,13.0,29.0,0.44799999999999995,0.47,15.0,19.0,0.789,39.0,36.0,62.0
12763,1996.0,Greg Sutton,PG,28.0,PHI,30.0,0.531,0.162,-0.1,0.1,0.0,65.0,167.0,0.389,25.0,71.0,0.35200000000000004,0.509,20.0,27.0,0.741,63.0,56.0,190.0
12765,1996.0,Zan Tabak,C,25.0,TOR,67.0,0.5539999999999999,0.275,0.4,0.6,1.1,225.0,414.0,0.5429999999999999,225.0,413.0,0.545,0.5429999999999999,64.0,114.0,0.561,62.0,204.0,514.0
12766,1996.0,Kurt Thomas,PF,23.0,MIA,74.0,0.5329999999999999,0.325,0.8,3.0,3.8,274.0,547.0,0.501,274.0,545.0,0.503,0.501,118.0,178.0,0.6629999999999999,46.0,271.0,666.0
12767,1996.0,Brooks Thompson,PG,25.0,ORL,33.0,0.609,0.262,0.4,0.3,0.6,48.0,103.0,0.466,23.0,39.0,0.59,0.5870000000000001,19.0,27.0,0.7040000000000001,31.0,35.0,140.0
12768,1996.0,LaSalle Thompson,C,34.0,PHI,44.0,0.45399999999999996,0.289,-0.3,0.5,0.2,33.0,83.0,0.39799999999999996,33.0,83.0,0.39799999999999996,0.39799999999999996,19.0,24.0,0.792,26.0,125.0,85.0
12769,1996.0,Bob Thornton,PF,33.0,WSB,7.0,0.218,0.33299999999999996,0.0,0.0,0.0,1.0,6.0,0.16699999999999998,1.0,6.0,0.16699999999999998,0.16699999999999998,1.0,2.0,0.5,0.0,7.0,3.0
12770,1996.0,Otis Thorpe,PF,33.0,DET,82.0,0.573,0.424,3.5,4.1,7.6,452.0,853.0,0.53,452.0,849.0,0.532,0.53,257.0,362.0,0.71,158.0,300.0,1161.0
12771,1996.0,Sedale Threatt,PG,34.0,LAL,82.0,0.535,0.135,2.4,1.3,3.7,241.0,526.0,0.45799999999999996,181.0,357.0,0.507,0.515,54.0,71.0,0.7609999999999999,269.0,178.0,596.0
12772,1996.0,Wayman Tisdale,PF,31.0,PHO,63.0,0.534,0.264,1.2,0.8,2.0,279.0,564.0,0.495,279.0,564.0,0.495,0.495,114.0,149.0,0.765,58.0,188.0,672.0
12773,1996.0,Andy Toolson,SF,30.0,UTA,13.0,0.46299999999999997,0.182,0.0,0.0,0.0,8.0,22.0,0.364,5.0,10.0,0.5,0.43200000000000005,3.0,4.0,0.75,1.0,12.0,22.0
12774,1996.0,Keith Tower,C,25.0,LAC,34.0,0.491,0.361,0.0,0.1,0.1,32.0,72.0,0.444,32.0,71.0,0.451,0.444,18.0,26.0,0.6920000000000001,5.0,50.0,82.0
12775,1996.0,Gary Trent,PF,21.0,POR,69.0,0.527,0.32899999999999996,0.1,1.6,1.7,220.0,429.0,0.513,220.0,420.0,0.524,0.513,78.0,141.0,0.5529999999999999,50.0,116.0,518.0
12776,1996.0,Jeff Turner,PF,33.0,ORL,13.0,0.45299999999999996,0.039,-0.2,0.1,-0.1,18.0,51.0,0.353,9.0,24.0,0.375,0.441,2.0,2.0,1.0,6.0,33.0,47.0
12777,1996.0,Nick Van,PG,24.0,LAL,74.0,0.528,0.215,4.2,1.6,5.7,396.0,950.0,0.41700000000000004,252.0,547.0,0.461,0.493,163.0,204.0,0.799,509.0,115.0,1099.0
12778,1996.0,Logan Vander,SF,24.0,LAC,15.0,0.28600000000000003,0.28600000000000003,-0.1,0.0,-0.1,3.0,14.0,0.214,3.0,9.0,0.33299999999999996,0.214,3.0,4.0,0.75,1.0,4.0,9.0
12779,1996.0,David Vaughn,PF,22.0,ORL,33.0,0.364,0.225,-0.5,0.4,-0.1,27.0,80.0,0.33799999999999997,27.0,79.0,0.342,0.33799999999999997,10.0,18.0,0.556,8.0,68.0,64.0
12780,1996.0,Loy Vaught,PF,27.0,LAC,80.0,0.551,0.18899999999999997,3.4,2.9,6.3,571.0,1087.0,0.525,564.0,1068.0,0.528,0.529,149.0,205.0,0.727,112.0,241.0,1298.0
12781,1996.0,Rasheed Wallace,PF,21.0,WSB,65.0,0.53,0.212,0.6,1.8,2.3,275.0,565.0,0.48700000000000004,248.0,483.0,0.513,0.511,78.0,120.0,0.65,85.0,206.0,655.0
12782,1996.0,Rex Walters,SG,25.0,TOT,44.0,0.544,0.35100000000000003,0.7,0.2,0.9,61.0,148.0,0.41200000000000003,39.0,82.0,0.47600000000000003,0.486,42.0,52.0,0.8079999999999999,106.0,53.0,186.0
12783,1996.0,Rex Walters,SG,25.0,NJN,11.0,0.46299999999999997,0.182,0.0,0.1,0.0,12.0,33.0,0.364,9.0,21.0,0.429,0.409,6.0,6.0,1.0,11.0,4.0,33.0
12784,1996.0,Rex Walters,SG,25.0,PHI,33.0,0.5660000000000001,0.4,0.7,0.1,0.8,49.0,115.0,0.426,30.0,61.0,0.49200000000000005,0.509,36.0,46.0,0.7829999999999999,95.0,49.0,153.0
12785,1996.0,Charlie Ward,PG,25.0,NYK,62.0,0.505,0.248,-0.4,1.4,1.0,87.0,218.0,0.39899999999999997,54.0,119.0,0.45399999999999996,0.475,37.0,54.0,0.685,132.0,98.0,244.0
12786,1996.0,Jamie Watson,SF,23.0,UTA,16.0,0.493,0.302,-0.2,0.2,0.1,18.0,43.0,0.419,15.0,36.0,0.41700000000000004,0.45299999999999996,9.0,13.0,0.6920000000000001,24.0,30.0,48.0
12787,1996.0,Clarence Weatherspoon,SF,25.0,PHI,78.0,0.541,0.42,3.4,2.4,5.8,491.0,1015.0,0.484,491.0,1013.0,0.485,0.484,318.0,426.0,0.746,158.0,214.0,1300.0
12788,1996.0,Spud Webb,PG,32.0,TOT,77.0,0.551,0.337,2.3,0.7,3.0,186.0,430.0,0.433,139.0,301.0,0.462,0.48700000000000004,125.0,145.0,0.862,294.0,109.0,544.0
12789,1996.0,Spud Webb,PG,32.0,ATL,51.0,0.5760000000000001,0.392,1.8,0.4,2.2,104.0,222.0,0.46799999999999997,86.0,165.0,0.521,0.509,74.0,87.0,0.851,140.0,68.0,300.0
12790,1996.0,Spud Webb,PG,32.0,MIN,26.0,0.522,0.27899999999999997,0.5,0.3,0.8,82.0,208.0,0.39399999999999996,53.0,136.0,0.39,0.46399999999999997,51.0,58.0,0.879,154.0,41.0,244.0
12791,1996.0,Chris Webber,PF,22.0,WSB,15.0,0.581,0.25,1.2,0.7,1.9,150.0,276.0,0.5429999999999999,135.0,242.0,0.5579999999999999,0.5710000000000001,41.0,69.0,0.594,75.0,51.0,356.0
12793,1996.0,Bill Wennington,C,32.0,CHI,71.0,0.519,0.125,1.2,1.6,2.8,169.0,343.0,0.493,168.0,342.0,0.491,0.494,37.0,43.0,0.86,46.0,171.0,376.0
12794,1996.0,Robert Werdann,C,25.0,NJN,13.0,0.517,0.406,0.0,0.2,0.2,16.0,32.0,0.5,16.0,32.0,0.5,0.5,7.0,13.0,0.5379999999999999,2.0,17.0,39.0
12795,1996.0,David Wesley,PG,25.0,BOS,82.0,0.585,0.391,4.8,1.6,6.3,338.0,736.0,0.45899999999999996,222.0,464.0,0.478,0.5379999999999999,217.0,288.0,0.753,390.0,207.0,1009.0
12796,1996.0,Doug West,SG,28.0,MIN,73.0,0.509,0.366,0.3,0.5,0.8,175.0,393.0,0.445,174.0,380.0,0.45799999999999996,0.447,114.0,144.0,0.792,119.0,228.0,465.0
12797,1996.0,Mark West,C,35.0,DET,47.0,0.514,0.35700000000000004,-0.1,1.0,0.8,61.0,126.0,0.484,61.0,126.0,0.484,0.484,28.0,45.0,0.622,6.0,135.0,150.0
12798,1996.0,Dwayne Whitfield,PF,23.0,TOR,8.0,0.504,0.733,0.0,0.0,0.0,13.0,30.0,0.433,13.0,30.0,0.433,0.433,14.0,22.0,0.636,2.0,14.0,40.0
12799,1996.0,Chris Whitney,PG,24.0,WSB,21.0,0.634,0.444,0.9,0.4,1.3,45.0,99.0,0.455,26.0,55.0,0.473,0.551,41.0,44.0,0.932,51.0,46.0,150.0
12800,1996.0,Gerald Wilkins,SG,32.0,VAN,28.0,0.43700000000000006,0.11199999999999999,-0.6,0.4,-0.2,77.0,205.0,0.376,63.0,141.0,0.447,0.41,20.0,23.0,0.87,68.0,55.0,188.0
12801,1996.0,Buck Williams,PF,35.0,POR,70.0,0.5479999999999999,0.48700000000000004,1.4,2.6,3.9,192.0,384.0,0.5,190.0,381.0,0.499,0.503,125.0,187.0,0.6679999999999999,42.0,187.0,511.0
12802,1996.0,Eric Williams,SF,23.0,BOS,64.0,0.506,0.546,0.7,0.9,1.6,241.0,546.0,0.441,238.0,536.0,0.444,0.444,200.0,298.0,0.6709999999999999,70.0,147.0,685.0
12803,1996.0,Herb Williams,PF-C,37.0,TOT,44.0,0.429,0.132,-0.6,0.9,0.4,62.0,152.0,0.408,61.0,148.0,0.41200000000000003,0.41100000000000003,13.0,20.0,0.65,27.0,79.0,138.0
12805,1996.0,Herb Williams,PF,37.0,NYK,43.0,0.43200000000000005,0.139,-0.5,0.9,0.4,59.0,144.0,0.41,58.0,140.0,0.414,0.413,13.0,20.0,0.65,27.0,75.0,132.0
12806,1996.0,Hot Rod,C,33.0,PHO,62.0,0.501,0.327,1.0,1.7,2.8,180.0,397.0,0.45299999999999996,180.0,396.0,0.455,0.45299999999999996,95.0,130.0,0.731,62.0,170.0,455.0
12807,1996.0,Jayson Williams,PF,27.0,NJN,80.0,0.462,0.41200000000000003,0.9,3.0,3.8,279.0,660.0,0.423,277.0,653.0,0.424,0.424,161.0,272.0,0.5920000000000001,47.0,238.0,721.0
12808,1996.0,Lorenzo Williams,C,26.0,DAL,65.0,0.40399999999999997,0.327,-0.1,1.8,1.7,87.0,214.0,0.40700000000000003,87.0,213.0,0.408,0.40700000000000003,24.0,70.0,0.34299999999999997,85.0,226.0,198.0
12809,1996.0,Micheal Williams,PG,29.0,MIN,9.0,0.504,0.825,-0.2,0.1,-0.1,13.0,40.0,0.325,12.0,37.0,0.324,0.33799999999999997,28.0,33.0,0.848,31.0,37.0,55.0
12810,1996.0,Monty Williams,SF,24.0,TOT,31.0,0.44299999999999995,0.294,-0.3,0.3,-0.1,27.0,68.0,0.397,27.0,67.0,0.40299999999999997,0.397,14.0,20.0,0.7,8.0,26.0,68.0
12811,1996.0,Monty Williams,SF,24.0,NYK,14.0,0.37200000000000005,0.364,-0.1,0.1,0.0,7.0,22.0,0.318,7.0,22.0,0.318,0.318,5.0,8.0,0.625,4.0,9.0,19.0
12812,1996.0,Monty Williams,SF,24.0,SAS,17.0,0.478,0.261,-0.2,0.2,0.0,20.0,46.0,0.435,20.0,45.0,0.444,0.435,9.0,12.0,0.75,4.0,17.0,49.0
12813,1996.0,Reggie Williams,SF,31.0,DEN,52.0,0.444,0.154,-0.7,0.9,0.3,94.0,254.0,0.37,74.0,165.0,0.44799999999999995,0.409,33.0,39.0,0.846,74.0,137.0,241.0
12814,1996.0,Scott Williams,PF,27.0,PHI,13.0,0.583,0.414,0.1,0.1,0.3,15.0,29.0,0.517,15.0,27.0,0.556,0.517,10.0,12.0,0.833,5.0,27.0,40.0
12815,1996.0,Walt Williams,SF,25.0,TOT,73.0,0.547,0.287,2.6,2.5,5.1,359.0,808.0,0.444,245.0,515.0,0.47600000000000003,0.515,163.0,232.0,0.703,230.0,238.0,995.0
12816,1996.0,Walt Williams,SF,25.0,SAC,45.0,0.534,0.319,1.6,1.3,2.9,235.0,540.0,0.435,177.0,370.0,0.478,0.489,130.0,172.0,0.7559999999999999,165.0,151.0,658.0
12817,1996.0,Walt Williams,SF,25.0,MIA,28.0,0.5720000000000001,0.22399999999999998,1.0,1.2,2.2,124.0,268.0,0.46299999999999997,68.0,145.0,0.469,0.5670000000000001,33.0,60.0,0.55,65.0,87.0,337.0
12818,1996.0,Corliss Williamson,SF,22.0,SAC,53.0,0.48700000000000004,0.313,-1.1,0.3,-0.8,125.0,268.0,0.466,125.0,265.0,0.47200000000000003,0.466,47.0,84.0,0.56,23.0,115.0,297.0
12819,1996.0,Kevin Willis,PF,33.0,TOT,75.0,0.496,0.284,-0.7,2.9,2.2,325.0,712.0,0.456,324.0,703.0,0.461,0.457,143.0,202.0,0.708,53.0,253.0,794.0
12820,1996.0,Kevin Willis,PF,33.0,MIA,47.0,0.513,0.303,-0.1,2.3,2.1,195.0,412.0,0.473,195.0,407.0,0.479,0.473,89.0,125.0,0.7120000000000001,34.0,158.0,479.0
12821,1996.0,Kevin Willis,PF,33.0,GSW,28.0,0.47200000000000003,0.257,-0.6,0.6,0.1,130.0,300.0,0.433,129.0,296.0,0.436,0.435,54.0,77.0,0.701,19.0,95.0,315.0
12822,1996.0,Trevor Wilson,PF,27.0,PHI,6.0,0.528,0.2,0.1,0.0,0.2,10.0,20.0,0.5,10.0,20.0,0.5,0.5,3.0,4.0,0.75,4.0,9.0,23.0
12823,1996.0,David Wingate,SG,32.0,SEA,60.0,0.485,0.193,-0.2,0.8,0.6,88.0,212.0,0.415,73.0,178.0,0.41,0.45,32.0,41.0,0.78,58.0,66.0,223.0
12824,1996.0,Dontonio Wingfield,SF,21.0,POR,44.0,0.48,0.217,0.1,0.8,0.9,60.0,157.0,0.382,41.0,94.0,0.436,0.44299999999999995,26.0,34.0,0.765,28.0,73.0,165.0
12825,1996.0,Joe Wolf,PF,31.0,TOT,64.0,0.528,0.11,0.6,0.9,1.5,135.0,263.0,0.513,135.0,257.0,0.525,0.513,21.0,29.0,0.7240000000000001,63.0,163.0,291.0
12827,1996.0,Joe Wolf,PF,31.0,ORL,63.0,0.53,0.111,0.7,0.8,1.5,135.0,262.0,0.515,135.0,256.0,0.527,0.515,21.0,29.0,0.7240000000000001,63.0,161.0,291.0
12828,1996.0,David Wood,PF,31.0,TOT,62.0,0.531,0.287,0.8,0.5,1.3,75.0,174.0,0.431,55.0,112.0,0.491,0.489,38.0,50.0,0.76,34.0,150.0,208.0
12829,1996.0,David Wood,PF,31.0,GSW,21.0,0.628,0.5710000000000001,0.2,0.0,0.2,7.0,14.0,0.5,6.0,11.0,0.545,0.536,7.0,8.0,0.875,5.0,23.0,22.0
12830,1996.0,David Wood,PF,31.0,PHO,4.0,0.29100000000000004,0.33299999999999996,-0.1,0.0,0.0,1.0,6.0,0.16699999999999998,1.0,6.0,0.16699999999999998,0.16699999999999998,2.0,2.0,1.0,2.0,9.0,4.0
12831,1996.0,David Wood,PF,31.0,DAL,37.0,0.53,0.26,0.7,0.4,1.1,67.0,154.0,0.435,48.0,95.0,0.505,0.49700000000000005,29.0,40.0,0.725,27.0,118.0,182.0
12832,1996.0,Randy Woods,PG,25.0,DEN,8.0,0.415,0.091,0.0,0.1,0.1,6.0,22.0,0.273,1.0,1.0,1.0,0.386,2.0,2.0,1.0,12.0,13.0,19.0
12833,1996.0,Haywoode Workman,PG,30.0,IND,77.0,0.479,0.282,-0.1,1.4,1.4,101.0,259.0,0.39,78.0,188.0,0.415,0.434,54.0,73.0,0.74,213.0,152.0,279.0
12834,1996.0,Sharone Wright,C,23.0,TOT,57.0,0.53,0.506,0.6,0.7,1.3,248.0,512.0,0.484,247.0,509.0,0.485,0.485,167.0,259.0,0.645,38.0,163.0,664.0
12835,1996.0,Sharone Wright,C,23.0,PHI,46.0,0.518,0.484,0.3,0.6,0.9,183.0,384.0,0.47700000000000004,183.0,384.0,0.47700000000000004,0.47700000000000004,117.0,186.0,0.629,27.0,125.0,483.0
12836,1996.0,Sharone Wright,C,23.0,TOR,11.0,0.565,0.57,0.3,0.1,0.4,65.0,128.0,0.508,64.0,125.0,0.512,0.512,50.0,73.0,0.685,11.0,38.0,181.0
12837,1996.0,George Zidek,C,22.0,CHH,71.0,0.486,0.375,0.3,0.3,0.6,105.0,248.0,0.423,105.0,248.0,0.423,0.423,71.0,93.0,0.763,16.0,170.0,281.0
12839,1997.0,Mahmoud Abdul-Rauf,PG,27.0,SAC,75.0,0.524,0.147,2.0,0.7,2.7,411.0,924.0,0.445,317.0,678.0,0.46799999999999997,0.496,115.0,136.0,0.846,189.0,174.0,1031.0
12840,1997.0,Shareef Abdur-Rahim,PF,20.0,VAN,80.0,0.518,0.428,1.7,1.2,2.9,550.0,1214.0,0.45299999999999996,543.0,1187.0,0.457,0.456,387.0,519.0,0.746,175.0,199.0,1494.0
12841,1997.0,Rafael Addison,SF,32.0,CHH,41.0,0.47600000000000003,0.23,0.2,0.1,0.4,49.0,122.0,0.402,41.0,102.0,0.402,0.434,22.0,28.0,0.7859999999999999,34.0,52.0,128.0
12842,1997.0,Cory Alexander,PG,23.0,SAS,80.0,0.528,0.263,0.5,0.6,1.1,194.0,490.0,0.396,100.0,238.0,0.42,0.49200000000000005,95.0,129.0,0.736,254.0,148.0,577.0
12843,1997.0,Jerome Allen,SG,24.0,TOT,76.0,0.451,0.326,-0.3,0.8,0.4,78.0,221.0,0.353,48.0,128.0,0.375,0.42100000000000004,42.0,72.0,0.583,152.0,84.0,228.0
12844,1997.0,Jerome Allen,SG,24.0,IND,51.0,0.489,0.32,-0.2,0.7,0.5,57.0,147.0,0.38799999999999996,34.0,88.0,0.386,0.466,27.0,47.0,0.574,109.0,67.0,164.0
12845,1997.0,Jerome Allen,SG,24.0,DEN,25.0,0.376,0.33799999999999997,-0.1,0.0,-0.1,21.0,74.0,0.284,14.0,40.0,0.35,0.331,15.0,25.0,0.6,43.0,17.0,64.0
12846,1997.0,Ray Allen,SG,21.0,MIL,82.0,0.541,0.27399999999999997,3.3,1.5,4.9,390.0,908.0,0.43,273.0,610.0,0.44799999999999995,0.494,205.0,249.0,0.823,210.0,218.0,1102.0
12847,1997.0,Derrick Alston,C,24.0,ATL,2.0,0.0,0.4,-0.1,0.0,-0.1,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12848,1997.0,Ashraf Amaya,PF,25.0,WSB,31.0,0.382,0.7,-0.2,0.3,0.1,12.0,40.0,0.3,11.0,39.0,0.282,0.313,15.0,28.0,0.536,3.0,29.0,40.0
12849,1997.0,Greg Anderson,C,32.0,SAS,82.0,0.531,0.355,0.7,1.5,2.2,130.0,262.0,0.496,130.0,261.0,0.498,0.496,62.0,93.0,0.667,34.0,225.0,322.0
12850,1997.0,Kenny Anderson,PG,26.0,POR,82.0,0.54,0.38299999999999995,8.0,4.4,12.4,485.0,1137.0,0.42700000000000005,353.0,771.0,0.45799999999999996,0.485,334.0,435.0,0.768,584.0,222.0,1436.0
12851,1997.0,Nick Anderson,SG,29.0,ORL,63.0,0.494,0.13,1.3,2.9,4.2,288.0,725.0,0.397,145.0,320.0,0.45299999999999996,0.496,38.0,94.0,0.40399999999999997,182.0,160.0,757.0
12852,1997.0,Shandon Anderson,SG,23.0,UTA,65.0,0.534,0.311,0.1,1.2,1.2,147.0,318.0,0.462,123.0,271.0,0.45399999999999996,0.5,68.0,99.0,0.687,49.0,113.0,386.0
12853,1997.0,Willie Anderson,SG,30.0,MIA,28.0,0.57,0.313,0.4,0.5,0.9,29.0,64.0,0.45299999999999996,21.0,45.0,0.467,0.516,17.0,20.0,0.85,34.0,36.0,83.0
12854,1997.0,Greg Anthony,PG,29.0,VAN,65.0,0.526,0.35100000000000003,2.3,1.2,3.5,199.0,507.0,0.39299999999999996,111.0,269.0,0.413,0.479,130.0,178.0,0.73,407.0,122.0,616.0
12855,1997.0,B.J. Armstrong,PG,29.0,GSW,49.0,0.5379999999999999,0.242,1.4,-0.1,1.3,148.0,327.0,0.45299999999999996,123.0,237.0,0.519,0.491,68.0,79.0,0.861,126.0,56.0,389.0
12856,1997.0,Darrell Armstrong,PG,28.0,ORL,67.0,0.525,0.307,0.7,1.1,1.8,132.0,345.0,0.38299999999999995,77.0,164.0,0.47,0.462,92.0,106.0,0.868,175.0,114.0,411.0
12857,1997.0,Vincent Askew,SG,30.0,TOT,43.0,0.532,0.473,0.7,0.8,1.5,81.0,186.0,0.435,74.0,162.0,0.457,0.45399999999999996,70.0,88.0,0.795,90.0,123.0,239.0
12859,1997.0,Vincent Askew,SG,30.0,IND,41.0,0.528,0.47,0.8,0.8,1.6,79.0,183.0,0.43200000000000005,72.0,159.0,0.45299999999999996,0.451,68.0,86.0,0.7909999999999999,90.0,122.0,233.0
12860,1997.0,Vincent Askew,SG,30.0,DEN,1.0,0.773,0.667,-0.1,0.0,-0.1,2.0,3.0,0.667,2.0,3.0,0.667,0.667,2.0,2.0,1.0,0.0,0.0,6.0
