ID,Player,height,weight,college,born,birth_city,birth_state
2299,Mike Peplowski,208.0,122.0,Michigan State University,1970.0,Detroit,Michigan
2300,Richard Petruska,208.0,117.0,"University of California, Los Angeles",1969.0,Levice,Slovakia
2302,Isaiah Rider,196.0,97.0,"University of Nevada, Las Vegas",1971.0,Oakland,California
2303,Eric Riley,213.0,111.0,University of Michigan,1970.0,Cleveland,Ohio
2304,James Robinson,198.0,95.0,"University of Nevada, Las Vegas",1955.0,Los Angeles,California
2305,Rodney Rogers,201.0,106.0,Wake Forest University,1971.0,Durham,North Carolina
2306,Bryon Russell,201.0,102.0,"California State University, Long Beach",1970.0,San Bernardino,California
2307,Kevin Thompson,211.0,117.0,North Carolina State University,1971.0,Winston-Salem,North Carolina
2308,Keith Tower,211.0,113.0,University of Notre Dame,1970.0,Libby,Montana
2310,Rex Walters,193.0,86.0,University of Kansas,1970.0,Omaha,Nebraska
2311,Chris Webber,206.0,111.0,University of Michigan,1973.0,Detroit,Michigan
2312,Matt Wenstrom,216.0,113.0,University of North Carolina,1970.0,Minneapolis,Minnesota
2313,David Wesley,183.0,86.0,Baylor University,1970.0,San Antonio,Texas
2314,Chris Whitney,183.0,76.0,Clemson University,1971.0,Hopkinsville,Kentucky
2315,Aaron Williams,206.0,99.0,Xavier University,1971.0,Evanston,Illinois
2316,Luther Wright,218.0,122.0,Seton Hall University,1971.0,Jersey City,New Jersey
2317,Derrick Alston,211.0,102.0,Duquesne University,1972.0,Bronx,New York
2318,Darrell Armstrong,183.0,77.0,Fayetteville State University,1968.0,Gastonia,North Carolina
2320,Elmer Bennett,183.0,77.0,University of Notre Dame,1970.0,Evanston,Illinois
2321,James Blackwell,183.0,86.0,Dartmouth College,1968.0,Mount Kisco,New York
2322,Tim Breaux,201.0,97.0,University of Wyoming,1970.0,Baton Rouge,Louisiana
2323,Chris Childs,190.0,88.0,Boise State University,1967.0,Bakersfield,California
2324,Bill Curley,206.0,99.0,Boston College,1972.0,Boston,Massachusetts
2325,Yinka Dare,213.0,120.0,George Washington University,1972.0,Kano,Nigeria
2326,Tony Dumas,198.0,86.0,University of Missouri-Kansas City,1972.0,Chicago,Illinois
2327,Howard Eisley,188.0,80.0,Boston College,1972.0,Detroit,Michigan
2328,Matt Fish,211.0,106.0,University of North Carolina at Wilmington,1969.0,Washington,Iowa
2329,Brian Grant,206.0,115.0,Xavier University,1972.0,Columbus,Ohio
2330,Darrin Hancock,201.0,92.0,University of Kansas,1971.0,Birmingham,Alabama
2331,Jerome Harmon,193.0,86.0,University of Louisville,1969.0,Gary,Indiana
2332,Grant Hill,203.0,102.0,Duke University,1972.0,Dallas,Texas
2333,Tom Hovasse,203.0,92.0,Pennsylvania State University,1967.0,Durango,Colorado
2334,Juwan Howard,206.0,108.0,University of Michigan,1973.0,Chicago,Illinois
2335,Askia Jones,196.0,90.0,Kansas State University,1971.0,Philadelphia,Pennsylvania
2336,Eddie Jones,208.0,102.0,"University of Nevada, Reno",1956.0,Fort Rucker,Alabama
2337,Jason Kidd,193.0,92.0,University of California,1973.0,San Francisco,California
2338,Antonio Lang,211.0,111.0,University of Arkansas,1966.0,Pine Bluff,Arkansas
2339,Ryan Lorthridge,193.0,86.0,Jackson State University,1972.0,Nashville,Tennessee
2340,Donyell Marshall,206.0,98.0,University of Connecticut,1973.0,Reading,Pennsylvania
2341,Darrick Martin,180.0,77.0,"University of California, Los Angeles",1971.0,Denver,Colorado
2342,Jim McIlvaine,216.0,108.0,Marquette University,1972.0,Racine,Wisconsin
2343,Aaron McKie,196.0,94.0,Temple University,1972.0,Philadelphia,Pennsylvania
2344,Anthony Miller,206.0,102.0,Michigan State University,1971.0,Benton Harbor,Michigan
2345,Greg Minor,198.0,95.0,University of Louisville,1971.0,Sandersville,Georgia
2346,Eric Mobley,211.0,106.0,University of Pittsburgh,1970.0,Bronx,New York
2347,Eric Montross,213.0,122.0,University of North Carolina,1971.0,Indianapolis,Indiana
2348,Dwayne Morton,201.0,88.0,University of Louisville,1971.0,Louisville,Kentucky
2349,Lamond Murray,201.0,107.0,University of California,1973.0,Pasadena,California
2350,Ivano Newbill,206.0,111.0,Georgia Institute of Technology,1970.0,Sedalia,Missouri
2351,Julius Nwosu,208.0,115.0,Liberty University,1971.0,Nkwere,Nigeria
2352,Wesley Person,198.0,88.0,Auburn University,1971.0,Crenshaw,Alabama
2353,Derrick Phelps,193.0,82.0,University of North Carolina,1972.0,Queens,New York
2354,Eric Piatkowski,201.0,97.0,University of Nebraska,1970.0,Steubenville,Ohio
2355,Eldridge Recasner,190.0,86.0,University of Washington,1967.0,New Orleans,Louisiana
2356,Khalid Reeves,190.0,90.0,University of Arizona,1972.0,Queens,New York
2357,Glenn Robinson,201.0,102.0,Purdue University,1973.0,Gary,Indiana
2358,Carlos Rogers,211.0,99.0,Tennessee State University,1971.0,Detroit,Michigan
2359,Jalen Rose,203.0,95.0,University of Michigan,1973.0,Detroit,Michigan
2360,Clifford Rozier,211.0,111.0,University of Louisville,1972.0,Bradenton,Florida
2361,Trevor Ruffin,185.0,83.0,University of Hawaii,1970.0,Buffalo,New York
2362,Dickey Simpkins,206.0,112.0,Providence College,1972.0,Fort Washington,Maryland
2363,Reggie Slater,201.0,97.0,University of Wyoming,1970.0,Houston,Texas
2364,Mark Strickland,206.0,95.0,Temple University,1970.0,Atlanta,Georgia
2365,Aaron Swinson,196.0,104.0,Auburn University,1971.0,Brunswick,Georgia
2367,Brooks Thompson,193.0,87.0,Oklahoma State University,1970.0,Dallas,Texas
2368,Anthony Tucker,203.0,99.0,Wake Forest University,1969.0,Washington,District of Columbia
2370,Fred Vinson,193.0,86.0,Georgia Institute of Technology,1971.0,Murfreesboro,North Carolina
2371,Charlie Ward,188.0,86.0,Florida State University,1970.0,Thomasville,Georgia
2372,Jamie Watson,201.0,86.0,University of South Carolina,1972.0,Elm City,North Carolina
2373,Monty Williams,203.0,102.0,University of Notre Dame,1971.0,Fredericksburg,Virginia
2374,Dontonio Wingfield,203.0,116.0,University of Cincinnati,1974.0,Albany,Georgia
2375,Sharone Wright,211.0,117.0,Clemson University,1973.0,Macon,Georgia
2376,Cory Alexander,185.0,83.0,University of Virginia,1973.0,Waynesboro,Virginia
2377,Jerome Allen,193.0,83.0,University of Pennsylvania,1973.0,Philadelphia,Pennsylvania
2378,John Amaechi,208.0,122.0,Pennsylvania State University,1970.0,Boston,Massachusetts
2379,Ashraf Amaya,203.0,104.0,Southern Illinois University,1971.0,Oak Park,Illinois
2380,Brent Barry,198.0,83.0,Oregon State University,1971.0,Hempstead,New York
2381,Corey Beck,185.0,86.0,University of Arkansas,1971.0,Memphis,Tennessee
2382,Mario Bennett,198.0,106.0,Arizona State University,1973.0,Denton,Texas
2383,Travis Best,180.0,82.0,Georgia Institute of Technology,1972.0,Springfield,Massachusetts
2384,Melvin Booker,185.0,83.0,University of Missouri,1972.0,Pascagoula,Mississippi
2385,Donnie Boyce,196.0,88.0,University of Colorado,1973.0,Chicago,Illinois
2386,Marques Bragg,203.0,104.0,Providence College,1970.0,East Orange,New Jersey
2387,Junior Burrough,203.0,109.0,University of Virginia,1973.0,Charlotte,North Carolina
2388,Jason Caffey,203.0,115.0,University of Alabama,1973.0,Mobile,Alabama
2389,Chris Carr,196.0,93.0,Southern Illinois University,1974.0,Ironton,Missouri
2390,Randolph Childress,188.0,85.0,Wake Forest University,1972.0,Washington,District of Columbia
2391,Robert Churchwell,198.0,88.0,Georgetown University,1972.0,South Bend,Indiana
2392,Charles Claxton,213.0,120.0,University of Georgia,1970.0,St. Thomas,U.S. Virgin Islands
2393,John Coker,213.0,114.0,Boise State University,1971.0,Richland,Washington
2396,Andrew DeClercq,208.0,104.0,University of Florida,1973.0,Detroit,Michigan
2397,Tyus Edney,178.0,68.0,"University of California, Los Angeles",1973.0,Gardena,California
2399,Michael Finley,201.0,97.0,University of Wisconsin,1973.0,Melrose Park,Illinois
2400,Sherell Ford,201.0,95.0,University of Illinois at Chicago,1972.0,Baton Rouge,Louisiana
2402,Anthony Goldwire,185.0,82.0,University of Houston,1971.0,West Palm Beach,Florida
2403,Thomas Hamilton,218.0,149.0,University of Pittsburgh,1975.0,Chicago,Illinois
2404,Alvin Heggs,203.0,102.0,University of Texas at Austin,1967.0,Jacksonville,Florida
2405,Alan Henderson,206.0,106.0,Indiana University,1972.0,Indianapolis,Indiana
2406,Fred Hoiberg,193.0,92.0,Iowa State University,1972.0,Lincoln,Nebraska
2407,Darryl Johnson,201.0,95.0,Syracuse University,1970.0,Morgan City,Louisiana
2408,Frankie King,185.0,83.0,Western Carolina University,1972.0,Baxley,Georgia
2409,Jimmy King,188.0,79.0,University of Tulsa,1941.0,Tulsa,Oklahoma
2410,Voshon Lenard,193.0,92.0,University of Minnesota,1973.0,Detroit,Michigan
2411,Cedric Lewis,208.0,106.0,University of Maryland,1969.0,Washington,District of Columbia
2412,Martin Lewis,196.0,95.0,Seward County Community College,1975.0,Liberal,Kansas
2413,Rich Manning,211.0,114.0,University of Washington,1970.0,Tacoma,Washington
2414,Donny Marshall,206.0,98.0,University of Connecticut,1973.0,Reading,Pennsylvania
2415,Cuonzo Martin,196.0,96.0,Purdue University,1971.0,St. Louis,Missouri
2416,Clint McDaniel,193.0,81.0,University of Arkansas,1972.0,Tulsa,Oklahoma
2417,Antonio McDyess,206.0,99.0,University of Alabama,1974.0,Quitman,Mississippi
2418,Loren Meyer,208.0,116.0,Iowa State University,1972.0,Emmetsburg,Iowa
2419,Lawrence Moten,196.0,83.0,Syracuse University,1972.0,Washington,District of Columbia
2420,Todd Mundt,213.0,113.0,Delta State University,1970.0,Iowa City,Iowa
2421,Howard Nathan,180.0,79.0,University of Louisiana at Monroe,1972.0,Peoria,Illinois
2422,Ed O'Bannon,203.0,100.0,"University of California, Los Angeles",1972.0,Los Angeles,California
2423,Greg Ostertag,218.0,127.0,University of Kansas,1973.0,Dallas,Texas
2425,Theo Ratliff,208.0,102.0,University of Wyoming,1973.0,Demopolis,Alabama
2426,Bryant Reeves,213.0,124.0,Oklahoma State University,1973.0,Fort Smith,Arkansas
2427,Don Reid,203.0,113.0,Georgetown University,1973.0,Washington,District of Columbia
2428,Terrence Rencher,190.0,83.0,University of Texas at Austin,1973.0,Bronx,New York
2429,Shawn Respert,185.0,88.0,Michigan State University,1972.0,Detroit,Michigan
2430,Lou Roe,201.0,99.0,University of Massachusetts Amherst,1972.0,Atlantic City,New Jersey
2433,Joe Smith,213.0,106.0,University of Southern Colorado,1944.0,Columbus,Mississippi
2434,Eric Snow,190.0,86.0,Michigan State University,1973.0,Canton,Ohio
2435,Jerry Stackhouse,198.0,98.0,University of North Carolina,1974.0,Kinston,North Carolina
2436,Damon Stoudamire,178.0,77.0,University of Arizona,1973.0,Portland,Oregon
2437,Bob Sura,196.0,90.0,Florida State University,1973.0,Wilkes-Barre,Pennsylvania
2438,Larry Sykes,206.0,115.0,Xavier University,1973.0,Toledo,Ohio
2439,Kurt Thomas,206.0,104.0,Texas Christian University,1972.0,Dallas,Texas
2440,Gary Trent,203.0,113.0,Ohio University,1974.0,Columbus,Ohio
2441,Logan Vander,203.0,97.0,University of Wisconsin-Green Bay,1971.0,Valders,Wisconsin
2442,David Vaughn,211.0,99.0,Oral Roberts University,1952.0,Nashville,Tennessee
2443,Rasheed Wallace,208.0,102.0,University of North Carolina,1974.0,Philadelphia,Pennsylvania
2444,Jeff Webster,203.0,105.0,University of Oklahoma,1971.0,Pine Bluff,Arkansas
2445,Dwayne Whitfield,206.0,108.0,Jackson State University,1972.0,Aberdeen,Mississippi
2446,Eric Williams,203.0,99.0,Providence College,1972.0,Newark,New Jersey
2447,Corliss Williamson,188.0,86.0,Oklahoma State University,1970.0,Twiggs,Georgia
2448,George Zidek,213.0,113.0,"University of California, Los Angeles",1973.0,Zlin,Czech Republic
2449,Shareef Abdur-Rahim,206.0,102.0,University of California,1976.0,Marietta,Georgia
2450,Ray Allen,203.0,99.0,Florida State University,1965.0,Milton,Florida
2451,Shandon Anderson,198.0,94.0,University of Georgia,1973.0,Atlanta,Georgia
2452,Dexter Boney,193.0,83.0,"University of Nevada, Las Vegas",1970.0,Wilmington,Delaware
2453,Bruce Bowen,201.0,83.0,"California State University, Fullerton",1971.0,Merced,California
2455,Marcus Brown,190.0,83.0,Murray State University,1974.0,West Memphis,Arkansas
2457,Marcus Camby,211.0,99.0,University of Massachusetts Amherst,1974.0,Hartford,Connecticut
2458,Jimmy Carruth,208.0,120.0,Virginia Polytechnic Institute and State University,1969.0,El Paso,Texas
2459,Erick Dampier,211.0,120.0,Mississippi State University,1975.0,Jackson,Mississippi
2460,Ben Davis,206.0,108.0,University of Arizona,1972.0,Vero Beach,Florida
2461,Emanual Davis,193.0,88.0,Delaware State University,1968.0,Philadelphia,Pennsylvania
2462,Tony Delk,185.0,85.0,University of Kentucky,1974.0,Covington,Tennessee
2464,Nate Driggers,196.0,97.0,University of Montevallo,1973.0,Chicago,Illinois
2465,Brian Evans,203.0,99.0,Indiana University,1973.0,Rockford,Illinois
2466,Jamie Feick,206.0,115.0,Michigan State University,1974.0,Lexington,Ohio
2467,Derek Fisher,185.0,90.0,University of Arkansas at Little Rock,1974.0,Little Rock,Arkansas
2468,Todd Fuller,193.0,81.0,Pepperdine University,1958.0,Detroit,Michigan
2469,Dean Garrett,208.0,102.0,Indiana University,1966.0,Los Angeles,California
2470,Reggie Geary,188.0,84.0,University of Arizona,1973.0,Trenton,New Jersey
2471,Devin Gray,201.0,108.0,Clemson University,1972.0,Baltimore,Maryland
2472,Evric Gray,201.0,106.0,"University of Nevada, Las Vegas",1969.0,Bloomington,California
2473,Darvin Ham,201.0,99.0,Texas Tech University,1973.0,Saginaw,Michigan
2474,Steve Hamer,213.0,111.0,University of Tennessee,1973.0,Memphis,Tennessee
2475,Othella Harrington,206.0,106.0,Georgetown University,1974.0,Jackson,Mississippi
2476,Michael Hawkins,183.0,80.0,Xavier University,1972.0,Canton,Ohio
2478,Mark Hendrickson,206.0,99.0,Washington State University,1974.0,Mount Vernon,Washington
2479,Allen Iverson*,183.0,74.0,Georgetown University,1975.0,Hampton,Virginia
2480,Kerry Kittles,196.0,81.0,Villanova University,1974.0,Dayton,Ohio
2481,Travis Knight,213.0,106.0,University of Connecticut,1974.0,Salt Lake City,Utah
2482,Priest Lauderdale,224.0,147.0,Central State University,1973.0,Chicago,Illinois
2483,Randy Livingston,193.0,94.0,Louisiana State University,1975.0,New Orleans,Louisiana
2484,Horacio Llamas,211.0,129.0,Grand Canyon University,1973.0,El Rosario,Mexico
2485,Matt Maloney,190.0,87.0,University of Pennsylvania,1971.0,Silver Spring,Maryland
2486,Stephon Marbury,188.0,81.0,Georgia Institute of Technology,1977.0,Brooklyn,New York
2487,Walter McCarty,208.0,104.0,University of Kentucky,1974.0,Evansville,Indiana
2488,Amal McCaskill,211.0,106.0,Marquette University,1973.0,Maywood,Illinois
2489,Jeff McInnis,193.0,86.0,University of North Carolina,1974.0,Charlotte,North Carolina
2491,Steve Nash,190.0,88.0,Santa Clara University,1974.0,Johannesburg,South Africa
2492,Ruben Nembhard,190.0,94.0,Weber State University,1972.0,Bronx,New York
2493,Gaylon Nickerson,190.0,86.0,Northwestern Oklahoma State University,1969.0,Osecola,Arkansas
2494,Moochie Norris,185.0,79.0,University of West Florida,1973.0,Washington,District of Columbia
2496,Ray Owes,206.0,101.0,University of Arizona,1972.0,San Bernardino,California
2497,Vitaly Potapenko,208.0,127.0,Wright State University,1975.0,Kiev,Ukraine
2498,Chris Robinson,196.0,90.0,Western Kentucky University,1974.0,Columbus,Georgia
2499,Roy Rogers,201.0,106.0,Wake Forest University,1971.0,Durham,North Carolina
2500,Malik Rose,201.0,113.0,Drexel University,1974.0,Philadelphia,Pennsylvania
2501,Kevin Salvadori,213.0,104.0,University of North Carolina,1970.0,Wheeling,West Virginia
2502,Jason Sasser,201.0,102.0,Texas Tech University,1974.0,Denton,Texas
2503,Brent Scott,208.0,113.0,Rice University,1971.0,Jackson,Michigan
2504,James Scott,198.0,81.0,St. John's University,1972.0,Paterson,New Jersey
2505,Shawnelle Scott,208.0,113.0,St. John's University,1972.0,New York,New York
2506,Stevin Smith,201.0,90.0,Michigan State University,1969.0,Highland Park,Michigan
2507,Matt Steigenga,201.0,102.0,Michigan State University,1970.0,Grand Rapids,Michigan
2508,Joe Stephens,201.0,95.0,University of Arkansas at Little Rock,1973.0,Riverside,California
2509,Erick Strickland,190.0,95.0,University of Nebraska,1973.0,Opelika,Alabama
2510,Brett Szabo,211.0,104.0,Augustana College (SD),1968.0,Postville,Iowa
2511,Antoine Walker,193.0,86.0,Niagara University,1955.0,Long Island City,New York
2512,Samaki Walker,206.0,108.0,University of Louisville,1976.0,Columbus,Ohio
2513,Ben Wallace,206.0,108.0,Virginia Union University,1974.0,White Hall,Alabama
2514,John Wallace,203.0,102.0,Syracuse University,1974.0,Rochester,New York
2515,Donald Whiteside,178.0,72.0,Northern Illinois University,1969.0,Chicago,Illinois
2516,Jerome Williams,206.0,93.0,Georgetown University,1973.0,Washington,District of Columbia
2517,Lorenzen Wright,188.0,92.0,Colorado State University,1945.0,Newark,New Jersey
2518,Tariq Abdul-Wahad,198.0,101.0,San Jose State University,1974.0,Maisons Alfort,France
2519,Derek Anderson,196.0,87.0,University of Kentucky,1974.0,Louisville,Kentucky
2521,Drew Barry,196.0,86.0,Georgia Institute of Technology,1973.0,Oakland,California
2522,Tony Battie,211.0,104.0,Texas Tech University,1976.0,Dallas,Texas
2523,Chauncey Billups,190.0,91.0,University of Colorado,1976.0,Denver,Colorado
2524,Etdrick Bohannon,206.0,99.0,Auburn University at Montgomery,1973.0,San Bernardino,California
2525,Keith Booth,198.0,102.0,University of Maryland,1974.0,Baltimore,Maryland
2526,Rick Brunson,193.0,86.0,Temple University,1972.0,Syracuse,New York
2527,Kelvin Cato,211.0,115.0,Iowa State University,1974.0,Atlanta,Georgia
2528,Keith Closs,221.0,96.0,Central Connecticut State University,1976.0,Hartford,Connecticut
2529,James Collins,193.0,88.0,Florida State University,1973.0,Jacksonville,Florida
2530,James Cotton,201.0,90.0,University of Wyoming,1924.0,Miles City,Montana
2531,Chris Crawford,206.0,106.0,Marquette University,1975.0,Kalamazoo,Michigan
2532,Austin Croshere,206.0,106.0,Providence College,1975.0,Los Angeles,California
2533,William Cunningham,211.0,113.0,Temple University,1974.0,Augusta,Georgia
2534,Antonio Daniels,193.0,88.0,Bowling Green State University,1975.0,Columbus,Ohio
2535,Tim Duncan,211.0,113.0,Wake Forest University,1976.0,St. Croix,U.S. Virgin Islands
2536,Tony Farmer,206.0,110.0,University of Nebraska,1970.0,Los Angeles,California
2537,Danny Fortson,201.0,117.0,University of Cincinnati,1976.0,Philadelphia,Pennsylvania
2538,Adonal Foyle,208.0,113.0,Colgate University,1975.0,Canouan,Saint Vincent and the Grenadines
2539,Lawrence Funderburke,206.0,104.0,Ohio State University,1970.0,Columbus,Ohio
2540,Chris Garner,178.0,70.0,University of Memphis,1975.0,Memphis,Tennessee
2541,Kiwane Garris,188.0,83.0,University of Illinois at Urbana-Champaign,1974.0,Chicago,Illinois
